species,question,Q1,Median,Q3
EPTESICUS_FUSCUS,ag_sub1,2.795599255255412e-4,0.0013044255802398571,0.003879276282715158
EPTESICUS_FUSCUS,ag_sub2,9.006748611760013e-5,8.67758464998539e-4,0.003857763672419857
EPTESICUS_FUSCUS,ag_sub3,3.8348039249436406e-4,0.003018061262008043,0.011981823295004301
EPTESICUS_FUSCUS,ag_sub4,2.0339227373192404e-5,2.494596483304697e-5,3.0202618213468644e-5
EPTESICUS_FUSCUS,bi_sub1,1.2065734526490066e-5,0.0010051888611403827,0.014429111817894524
EPTESICUS_FUSCUS,bi_sub2,2.0095226239962955e-5,2.4689045725882045e-5,2.993661734196421e-5
EPTESICUS_FUSCUS,bi_sub3,0.002016013800901784,0.005520485716177631,0.011951078834220641
EPTESICUS_FUSCUS,bi_sub4,2.0541188384138637e-5,2.5010961576703204e-5,3.0088024983630067e-5
EPTESICUS_FUSCUS,cli_sub1,9.717969165314715e-4,0.006723789425141024,0.02477184269873789
EPTESICUS_FUSCUS,cli_sub2,0.00205088017197445,0.017761110420099396,0.07278228592707314
EPTESICUS_FUSCUS,cli_sub3,0.0010148975053492898,0.009826116758917114,0.043214231232596156
EPTESICUS_FUSCUS,cli_sub4,1.4280894103260573e-4,0.0017749154011062408,0.009045354712354459
EPTESICUS_FUSCUS,cli_sub5,2.0915581369274044e-5,1.1079891063665379e-4,3.5439567188287645e-4
EPTESICUS_FUSCUS,dev_sub1,5.911670474428399e-5,4.939969917298593e-4,0.0020330914490622122
EPTESICUS_FUSCUS,dev_sub2,6.06329845334844e-5,4.7453349376759145e-4,0.001884164053476784
EPTESICUS_FUSCUS,dev_sub3,6.068441785325623e-5,5.068987053332346e-4,0.002085707128931691
EPTESICUS_FUSCUS,en_sub1,5.142154351170811e-5,5.47848155790805e-4,0.0025737513650789866
EPTESICUS_FUSCUS,en_sub2,3.437485760668137e-4,0.001581407755706581,0.00466429261718582
EPTESICUS_FUSCUS,en_sub3,3.8837929534325506e-4,0.0019608810434982565,0.006094807672355395
EPTESICUS_FUSCUS,geo_sub1,2.035195453434338e-5,2.4988239355342806e-5,3.0282159849402367e-5
EPTESICUS_FUSCUS,geo_sub2,2.0331427358693226e-5,2.486479833699483e-5,3.00283899630085e-5
EPTESICUS_FUSCUS,geo_sub3,2.0307403277840416e-5,2.4924119787192353e-5,3.019444468078642e-5
EPTESICUS_FUSCUS,hu_sub1,3.372049652937812e-4,0.001965624237635334,0.006621788545360338
EPTESICUS_FUSCUS,hu_sub2,1.5727087517593798e-4,5.466715777693198e-4,0.0013709525103896224
EPTESICUS_FUSCUS,hu_sub3,4.294172265127016e-4,0.0027219344455394682,0.009598745847183343
EPTESICUS_FUSCUS,in_sub1,0.015899845438767195,0.0437996804788454,0.09371479411172756
EPTESICUS_FUSCUS,in_sub2,1.4075140658404235e-5,2.14915215895274e-4,0.0012279953273348953
EPTESICUS_FUSCUS,in_sub3,2.0518833512787615e-5,2.511725031310733e-5,3.0357983050913968e-5
EPTESICUS_FUSCUS,in_sub4,2.047947617172752e-5,2.513105985107454e-5,3.0440623440402147e-5
EPTESICUS_FUSCUS,in_sub5,1.1264207612577155e-4,0.0045701253645930515,0.043606378416913505
EPTESICUS_FUSCUS,in_sub6,5.87258572480765e-5,0.0023122087456069703,0.02191434553894489
EPTESICUS_FUSCUS,na_sub1,8.474507398458148e-4,0.004030633539830055,0.012092204819419639
EPTESICUS_FUSCUS,na_sub2,6.297387529735298e-5,7.588034864852072e-4,0.0038096691414886484
EPTESICUS_FUSCUS,na_sub3,5.2284094797040514e-5,5.25703532571329e-4,0.0023932667853020823
EPTESICUS_FUSCUS,po_sub1,6.764884940487132e-5,6.951116625757143e-4,0.0032012199905164145
EPTESICUS_FUSCUS,po_sub2,3.7405284208973983e-4,0.0016970452434524642,0.004965368275842517
EPTESICUS_FUSCUS,po_sub3,6.955436116716716e-4,0.005081484287069118,0.01932208528506918
EPTESICUS_FUSCUS,po_sub4,2.0462924183476182e-5,2.5055639627475446e-5,3.0290771944135112e-5
EPTESICUS_FUSCUS,po_sub5,6.0223110013072825e-5,7.929043951917115e-4,0.004176373500811795
EPTESICUS_FUSCUS,po_sub6,6.999454985798481e-4,0.005285540271742286,0.020458449766876274
EPTESICUS_FUSCUS,tr_sub1,2.7513043930725827e-4,0.002115064758617464,0.008299122212588217
EPTESICUS_FUSCUS,tr_sub2,1.3378854527936362e-5,2.244343042045401e-4,0.0013494023301237972
EPTESICUS_FUSCUS,tr_sub3,2.0437088039050687e-5,2.5096500881029854e-5,3.0417327453318913e-5
EPTESICUS_FUSCUS,tr_sub4,2.0234340831809237e-5,2.478699827178288e-5,2.9977950591449215e-5
PERIMYOTIS_SUBFLAVUS,ag_sub1,1.231130501209742e-5,8.018464735255734e-4,0.010067511948785857
PERIMYOTIS_SUBFLAVUS,ag_sub2,1.1704453969211416e-4,0.0031357012499979913,0.024080558618618242
PERIMYOTIS_SUBFLAVUS,ag_sub3,1.3576251106096889e-5,4.303979137832042e-4,0.0036527836706950665
PERIMYOTIS_SUBFLAVUS,ag_sub4,2.0528601514815476e-5,2.5052611062246294e-5,3.019865039974085e-5
PERIMYOTIS_SUBFLAVUS,bi_sub1,7.558916402456515e-6,1.2806756787263283e-4,7.743203610126818e-4
PERIMYOTIS_SUBFLAVUS,bi_sub2,2.053549510996767e-5,2.4993569959524685e-5,3.005601157774571e-5
PERIMYOTIS_SUBFLAVUS,bi_sub3,1.621377452429786e-4,0.0051908456407929494,0.043544435719789165
PERIMYOTIS_SUBFLAVUS,bi_sub4,2.0246677031164386e-5,2.4796423955760653e-5,2.99833098164826e-5
PERIMYOTIS_SUBFLAVUS,cli_sub1,1.4747427790199789e-5,8.227756190068307e-4,0.009489360043251516
PERIMYOTIS_SUBFLAVUS,cli_sub2,1.6313244003850455e-4,0.005321455474595992,0.04506607058085954
PERIMYOTIS_SUBFLAVUS,cli_sub3,1.8698922459293245e-4,0.006712212013655582,0.05948748194584497
PERIMYOTIS_SUBFLAVUS,cli_sub4,1.5818727117769934e-4,0.006300813515985947,0.05909870395800654
PERIMYOTIS_SUBFLAVUS,cli_sub5,1.4248114555717353e-5,0.0011265782665977918,0.015701944402253365
PERIMYOTIS_SUBFLAVUS,dev_sub1,1.0642606140267033e-4,0.002079310446250499,0.013514709367081434
PERIMYOTIS_SUBFLAVUS,dev_sub2,9.551420600870334e-5,0.0017392224742103432,0.010892431176778294
PERIMYOTIS_SUBFLAVUS,dev_sub3,2.0287896909209555e-5,2.4802196863062148e-5,2.994284534829608e-5
PERIMYOTIS_SUBFLAVUS,en_sub1,9.375928117760366e-5,0.0027000205958040762,0.02158633300979551
PERIMYOTIS_SUBFLAVUS,en_sub2,1.4866440594649057e-5,6.979067080543947e-4,0.0073286320885485035
PERIMYOTIS_SUBFLAVUS,en_sub3,0.0010509011009191824,0.010889816964270008,0.04957180891808732
PERIMYOTIS_SUBFLAVUS,geo_sub1,2.0529682989877517e-5,2.5058221723448032e-5,3.0209968189160238e-5
PERIMYOTIS_SUBFLAVUS,geo_sub2,2.0143580861170046e-5,2.469937126257564e-5,2.9897012643570444e-5
PERIMYOTIS_SUBFLAVUS,geo_sub3,2.0484671331997956e-5,2.504289878525914e-5,3.0233588060456426e-5
PERIMYOTIS_SUBFLAVUS,hu_sub1,1.1865919769759346e-5,5.334554633343504e-4,0.005474892803170981
PERIMYOTIS_SUBFLAVUS,hu_sub2,2.0512138758526695e-5,2.5129452655442706e-5,3.0394409810258378e-5
PERIMYOTIS_SUBFLAVUS,hu_sub3,1.428041644290681e-5,0.0012928121775479696,0.019387002468573056
PERIMYOTIS_SUBFLAVUS,in_sub1,0.19580843950119145,0.3755243347151338,0.5841337834876946
PERIMYOTIS_SUBFLAVUS,in_sub2,1.2275918649565518e-5,0.004578108099340439,0.14110784234259
PERIMYOTIS_SUBFLAVUS,in_sub3,2.0291086216238094e-5,2.496285491888537e-5,3.0303929044576497e-5
PERIMYOTIS_SUBFLAVUS,in_sub4,2.0515050518425597e-5,2.5037604431894595e-5,3.0182185947660268e-5
PERIMYOTIS_SUBFLAVUS,in_sub5,1.488233915586447e-5,7.671563823097504e-4,0.008475565996720724
PERIMYOTIS_SUBFLAVUS,in_sub6,2.0407530111184515e-5,2.4875790849059856e-5,2.9954681488690022e-5
PERIMYOTIS_SUBFLAVUS,na_sub1,1.4560771994622433e-5,0.0011097145378568232,0.015159485682417984
PERIMYOTIS_SUBFLAVUS,na_sub2,1.4139425601994632e-5,0.0011172140823140864,0.01556646757642921
PERIMYOTIS_SUBFLAVUS,na_sub3,2.0292036172945995e-5,2.4797165886195354e-5,2.9926058763390385e-5
PERIMYOTIS_SUBFLAVUS,po_sub1,2.0269922615501137e-5,2.4789381386815598e-5,2.9937100911080393e-5
PERIMYOTIS_SUBFLAVUS,po_sub2,1.5517905757634718e-5,4.761906340122524e-4,0.003969859442852245
PERIMYOTIS_SUBFLAVUS,po_sub3,1.5153046008538449e-5,0.0010688946736653888,0.013998995642376388
PERIMYOTIS_SUBFLAVUS,po_sub4,2.042016436842518e-5,2.4973208755460492e-5,3.0159193964351105e-5
PERIMYOTIS_SUBFLAVUS,po_sub5,1.4933877681112329e-5,0.00103049592638619,0.0133372249944409
PERIMYOTIS_SUBFLAVUS,po_sub6,1.507913749415303e-5,8.204512604427775e-4,0.009333747167826645
PERIMYOTIS_SUBFLAVUS,tr_sub1,1.2987101146853064e-5,4.275781468959413e-4,0.0037042810734862182
PERIMYOTIS_SUBFLAVUS,tr_sub2,2.0401501325710996e-5,2.4884204097236274e-5,2.9981543106518213e-5
PERIMYOTIS_SUBFLAVUS,tr_sub3,2.042711186146486e-5,2.5032032677391734e-5,3.028374851927593e-5
PERIMYOTIS_SUBFLAVUS,tr_sub4,2.0301716009756437e-5,2.4924082791617326e-5,3.020178194151059e-5
MYOTIS_LEIBII,ag_sub1,2.0306960133829425e-5,2.487429901876223e-5,3.008177289149785e-5
MYOTIS_LEIBII,ag_sub2,2.047032143796008e-5,2.510289999129999e-5,3.0388530284335748e-5
MYOTIS_LEIBII,ag_sub3,2.036071453938108e-5,2.4882694095634518e-5,3.0030978291031533e-5
MYOTIS_LEIBII,ag_sub4,2.0472491553803832e-5,2.5094233352769207e-5,3.036600333091548e-5
MYOTIS_LEIBII,bi_sub1,2.030122891099415e-5,2.482558031420526e-5,2.997860001552917e-5
MYOTIS_LEIBII,bi_sub2,2.04759079785568e-5,2.4991721966624344e-5,3.012888096903952e-5
